"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"8617","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1200
"8618","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1200
"8619","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1200
"8620","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1200
"8621","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1200
"8622","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1200
"8623","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1200
"8624","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1200
"8625","Üksik mees","Tegelik 2020",5.47,32.99,2020,1201
"8626","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1201
"8627","Üksik naine","Tegelik 2020",1.35,21.29,2020,1201
"8628","Üksik naine","Ennustatud 2020",1.35,24.52,2020,1201
"8629","Üksikvanem","Tegelik 2020",0,29.34,2020,1201
"8630","Üksikvanem","Ennustatud 2020",0,26.36,2020,1201
"8631","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1201
"8632","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1201
"8633","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1201
"8634","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1201
"8635","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1201
"8636","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1201
"8637","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1201
"8638","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1201
"8639","Üksik mees","Tegelik 2020",5.47,32.99,2020,1202
"8640","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1202
"8641","Üksik naine","Tegelik 2020",1.35,21.29,2020,1202
"8642","Üksik naine","Ennustatud 2020",1.35,24.52,2020,1202
"8643","Üksikvanem","Tegelik 2020",0,29.34,2020,1202
"8644","Üksikvanem","Ennustatud 2020",0,26.36,2020,1202
"8645","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1202
"8646","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1202
"8647","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1202
"8648","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1202
"8649","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1202
"8650","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1202
"8651","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1202
"8652","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1202
"8653","Üksik mees","Tegelik 2020",5.47,32.99,2020,1203
"8654","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1203
"8655","Üksik naine","Tegelik 2020",1.35,21.29,2020,1203
"8656","Üksik naine","Ennustatud 2020",1.35,24.52,2020,1203
"8657","Üksikvanem","Tegelik 2020",0,29.34,2020,1203
"8658","Üksikvanem","Ennustatud 2020",0,26.36,2020,1203
"8659","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1203
"8660","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1203
"8661","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1203
"8662","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1203
"8663","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1203
"8664","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1203
"8665","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1203
"8666","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1203
"8667","Üksik mees","Tegelik 2020",5.47,32.99,2020,1204
"8668","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1204
"8669","Üksik naine","Tegelik 2020",1.35,21.29,2020,1204
"8670","Üksik naine","Ennustatud 2020",1.35,24.52,2020,1204
"8671","Üksikvanem","Tegelik 2020",0,29.34,2020,1204
"8672","Üksikvanem","Ennustatud 2020",0,26.36,2020,1204
"8673","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1204
"8674","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1204
"8675","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1204
"8676","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1204
"8677","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1204
"8678","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1204
"8679","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1204
"8680","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1204
"8681","Üksik mees","Tegelik 2020",5.47,32.99,2020,1205
"8682","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1205
"8683","Üksik naine","Tegelik 2020",1.35,21.29,2020,1205
"8684","Üksik naine","Ennustatud 2020",1.35,24.52,2020,1205
"8685","Üksikvanem","Tegelik 2020",0,29.34,2020,1205
"8686","Üksikvanem","Ennustatud 2020",0,26.36,2020,1205
"8687","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1205
"8688","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1205
"8689","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1205
"8690","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1205
"8691","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1205
"8692","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1205
"8693","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1205
"8694","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1205
"8695","Üksik mees","Tegelik 2020",5.47,32.99,2020,1206
"8696","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1206
"8697","Üksik naine","Tegelik 2020",1.35,21.29,2020,1206
"8698","Üksik naine","Ennustatud 2020",1.35,24.52,2020,1206
"8699","Üksikvanem","Tegelik 2020",0,29.34,2020,1206
"8700","Üksikvanem","Ennustatud 2020",0,26.36,2020,1206
"8701","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1206
"8702","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1206
"8703","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1206
"8704","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1206
"8705","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1206
"8706","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1206
"8707","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1206
"8708","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1206
"8709","Üksik mees","Tegelik 2020",5.47,32.99,2020,1207
"8710","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1207
"8711","Üksik naine","Tegelik 2020",1.35,21.29,2020,1207
"8712","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1207
"8713","Üksikvanem","Tegelik 2020",0,29.34,2020,1207
"8714","Üksikvanem","Ennustatud 2020",0,26.36,2020,1207
"8715","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1207
"8716","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1207
"8717","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1207
"8718","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1207
"8719","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1207
"8720","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1207
"8721","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1207
"8722","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1207
"8723","Üksik mees","Tegelik 2020",5.47,32.99,2020,1208
"8724","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1208
"8725","Üksik naine","Tegelik 2020",1.35,21.29,2020,1208
"8726","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1208
"8727","Üksikvanem","Tegelik 2020",0,29.34,2020,1208
"8728","Üksikvanem","Ennustatud 2020",0,26.36,2020,1208
"8729","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1208
"8730","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1208
"8731","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1208
"8732","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1208
"8733","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1208
"8734","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1208
"8735","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1208
"8736","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1208
"8737","Üksik mees","Tegelik 2020",5.47,32.99,2020,1209
"8738","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1209
"8739","Üksik naine","Tegelik 2020",1.35,21.29,2020,1209
"8740","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1209
"8741","Üksikvanem","Tegelik 2020",0,29.34,2020,1209
"8742","Üksikvanem","Ennustatud 2020",0,26.36,2020,1209
"8743","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1209
"8744","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1209
"8745","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1209
"8746","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1209
"8747","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1209
"8748","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1209
"8749","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1209
"8750","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1209
"8751","Üksik mees","Tegelik 2020",5.47,32.99,2020,1210
"8752","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1210
"8753","Üksik naine","Tegelik 2020",1.35,21.29,2020,1210
"8754","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1210
"8755","Üksikvanem","Tegelik 2020",0,29.34,2020,1210
"8756","Üksikvanem","Ennustatud 2020",0,26.36,2020,1210
"8757","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1210
"8758","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1210
"8759","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1210
"8760","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1210
"8761","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1210
"8762","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1210
"8763","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1210
"8764","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1210
"8765","Üksik mees","Tegelik 2020",5.47,32.99,2020,1211
"8766","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1211
"8767","Üksik naine","Tegelik 2020",1.35,21.29,2020,1211
"8768","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1211
"8769","Üksikvanem","Tegelik 2020",0,29.34,2020,1211
"8770","Üksikvanem","Ennustatud 2020",0,26.36,2020,1211
"8771","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1211
"8772","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1211
"8773","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1211
"8774","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1211
"8775","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1211
"8776","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1211
"8777","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1211
"8778","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1211
"8779","Üksik mees","Tegelik 2020",5.47,32.99,2020,1212
"8780","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1212
"8781","Üksik naine","Tegelik 2020",1.35,21.29,2020,1212
"8782","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1212
"8783","Üksikvanem","Tegelik 2020",0,29.34,2020,1212
"8784","Üksikvanem","Ennustatud 2020",0,26.36,2020,1212
"8785","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1212
"8786","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1212
"8787","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1212
"8788","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1212
"8789","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1212
"8790","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1212
"8791","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1212
"8792","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1212
"8793","Üksik mees","Tegelik 2020",5.47,32.99,2020,1213
"8794","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1213
"8795","Üksik naine","Tegelik 2020",1.35,21.29,2020,1213
"8796","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1213
"8797","Üksikvanem","Tegelik 2020",0,29.34,2020,1213
"8798","Üksikvanem","Ennustatud 2020",0,26.36,2020,1213
"8799","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1213
"8800","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1213
"8801","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1213
"8802","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1213
"8803","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1213
"8804","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1213
"8805","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1213
"8806","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1213
"8807","Üksik mees","Tegelik 2020",5.47,32.99,2020,1214
"8808","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1214
"8809","Üksik naine","Tegelik 2020",1.35,21.29,2020,1214
"8810","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1214
"8811","Üksikvanem","Tegelik 2020",0,29.34,2020,1214
"8812","Üksikvanem","Ennustatud 2020",0,26.36,2020,1214
"8813","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1214
"8814","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1214
"8815","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1214
"8816","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1214
"8817","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1214
"8818","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1214
"8819","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1214
"8820","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1214
"8821","Üksik mees","Tegelik 2020",5.47,32.99,2020,1215
"8822","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1215
"8823","Üksik naine","Tegelik 2020",1.35,21.29,2020,1215
"8824","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1215
"8825","Üksikvanem","Tegelik 2020",0,29.34,2020,1215
"8826","Üksikvanem","Ennustatud 2020",0,26.36,2020,1215
"8827","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1215
"8828","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1215
"8829","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1215
"8830","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1215
"8831","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1215
"8832","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1215
"8833","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1215
"8834","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1215
"8835","Üksik mees","Tegelik 2020",5.47,32.99,2020,1216
"8836","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1216
"8837","Üksik naine","Tegelik 2020",1.35,21.29,2020,1216
"8838","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1216
"8839","Üksikvanem","Tegelik 2020",0,29.34,2020,1216
"8840","Üksikvanem","Ennustatud 2020",0,26.36,2020,1216
"8841","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1216
"8842","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1216
"8843","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1216
"8844","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1216
"8845","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1216
"8846","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1216
"8847","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1216
"8848","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1216
"8849","Üksik mees","Tegelik 2020",5.47,32.99,2020,1217
"8850","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1217
"8851","Üksik naine","Tegelik 2020",1.35,21.29,2020,1217
"8852","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1217
"8853","Üksikvanem","Tegelik 2020",0,29.34,2020,1217
"8854","Üksikvanem","Ennustatud 2020",0,26.36,2020,1217
"8855","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1217
"8856","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1217
"8857","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1217
"8858","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,1217
"8859","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1217
"8860","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1217
"8861","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1217
"8862","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1217
"8863","Üksik mees","Tegelik 2020",5.47,32.99,2020,1218
"8864","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1218
"8865","Üksik naine","Tegelik 2020",1.35,21.29,2020,1218
"8866","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1218
"8867","Üksikvanem","Tegelik 2020",0,29.34,2020,1218
"8868","Üksikvanem","Ennustatud 2020",0,26.36,2020,1218
"8869","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1218
"8870","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1218
"8871","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1218
"8872","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1218
"8873","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1218
"8874","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1218
"8875","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1218
"8876","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1218
"8877","Üksik mees","Tegelik 2020",5.47,32.99,2020,1219
"8878","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1219
"8879","Üksik naine","Tegelik 2020",1.35,21.29,2020,1219
"8880","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1219
"8881","Üksikvanem","Tegelik 2020",0,29.34,2020,1219
"8882","Üksikvanem","Ennustatud 2020",0,26.36,2020,1219
"8883","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1219
"8884","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1219
"8885","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1219
"8886","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1219
"8887","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1219
"8888","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1219
"8889","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1219
"8890","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1219
"8891","Üksik mees","Tegelik 2020",5.47,32.99,2020,1220
"8892","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1220
"8893","Üksik naine","Tegelik 2020",1.35,21.29,2020,1220
"8894","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1220
"8895","Üksikvanem","Tegelik 2020",0,29.34,2020,1220
"8896","Üksikvanem","Ennustatud 2020",0,26.36,2020,1220
"8897","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1220
"8898","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1220
"8899","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1220
"8900","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1220
"8901","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1220
"8902","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1220
"8903","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1220
"8904","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1220
"8905","Üksik mees","Tegelik 2020",5.47,32.99,2020,1221
"8906","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1221
"8907","Üksik naine","Tegelik 2020",1.35,21.29,2020,1221
"8908","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1221
"8909","Üksikvanem","Tegelik 2020",0,29.34,2020,1221
"8910","Üksikvanem","Ennustatud 2020",0,26.36,2020,1221
"8911","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1221
"8912","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1221
"8913","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1221
"8914","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1221
"8915","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1221
"8916","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1221
"8917","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1221
"8918","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1221
"8919","Üksik mees","Tegelik 2020",5.47,32.99,2020,1222
"8920","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1222
"8921","Üksik naine","Tegelik 2020",1.35,21.29,2020,1222
"8922","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1222
"8923","Üksikvanem","Tegelik 2020",0,29.34,2020,1222
"8924","Üksikvanem","Ennustatud 2020",0,26.36,2020,1222
"8925","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1222
"8926","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1222
"8927","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1222
"8928","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1222
"8929","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1222
"8930","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1222
"8931","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1222
"8932","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1222
"8933","Üksik mees","Tegelik 2020",5.47,32.99,2020,1223
"8934","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1223
"8935","Üksik naine","Tegelik 2020",1.35,21.29,2020,1223
"8936","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1223
"8937","Üksikvanem","Tegelik 2020",0,29.34,2020,1223
"8938","Üksikvanem","Ennustatud 2020",0,26.36,2020,1223
"8939","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1223
"8940","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1223
"8941","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1223
"8942","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1223
"8943","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1223
"8944","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1223
"8945","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1223
"8946","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1223
"8947","Üksik mees","Tegelik 2020",5.47,32.99,2020,1224
"8948","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1224
"8949","Üksik naine","Tegelik 2020",1.35,21.29,2020,1224
"8950","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1224
"8951","Üksikvanem","Tegelik 2020",0,29.34,2020,1224
"8952","Üksikvanem","Ennustatud 2020",0,26.36,2020,1224
"8953","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1224
"8954","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1224
"8955","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1224
"8956","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1224
"8957","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1224
"8958","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1224
"8959","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1224
"8960","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1224
"8961","Üksik mees","Tegelik 2020",5.47,32.99,2020,1225
"8962","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1225
"8963","Üksik naine","Tegelik 2020",1.35,21.29,2020,1225
"8964","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1225
"8965","Üksikvanem","Tegelik 2020",0,29.34,2020,1225
"8966","Üksikvanem","Ennustatud 2020",0,26.36,2020,1225
"8967","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1225
"8968","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1225
"8969","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1225
"8970","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1225
"8971","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1225
"8972","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1225
"8973","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1225
"8974","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1225
"8975","Üksik mees","Tegelik 2020",5.47,32.99,2020,1226
"8976","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1226
"8977","Üksik naine","Tegelik 2020",1.35,21.29,2020,1226
"8978","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1226
"8979","Üksikvanem","Tegelik 2020",0,29.34,2020,1226
"8980","Üksikvanem","Ennustatud 2020",0,26.36,2020,1226
"8981","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1226
"8982","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1226
"8983","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1226
"8984","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1226
"8985","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1226
"8986","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1226
"8987","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1226
"8988","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1226
"8989","Üksik mees","Tegelik 2020",5.47,32.99,2020,1227
"8990","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1227
"8991","Üksik naine","Tegelik 2020",1.35,21.29,2020,1227
"8992","Üksik naine","Ennustatud 2020",1.35,24.76,2020,1227
"8993","Üksikvanem","Tegelik 2020",0,29.34,2020,1227
"8994","Üksikvanem","Ennustatud 2020",0,26.36,2020,1227
"8995","Lasteta paar","Tegelik 2020",0.26,9.21,2020,1227
"8996","Lasteta paar","Ennustatud 2020",0.26,10.67,2020,1227
"8997","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,1227
"8998","Ühe lapsega paar","Ennustatud 2020",0,6.88,2020,1227
"8999","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,1227
"9000","Kahe lapsega paar","Ennustatud 2020",0,8.05,2020,1227
"9001","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,1227
"9002","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.39,2020,1227
"9003","Üksik mees","Tegelik 2020",5.47,32.99,2020,1228
"9004","Üksik mees","Ennustatud 2020",4.93,37.24,2020,1228
