"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"18911","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1891
"18912","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1891
"18913","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1891
"18914","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.48,2019,1891
"18915","Üksik mees","Tegelik 2019",6.03,32.75,2019,1892
"18916","Üksik mees","Ennustatud 2019",5.5,37.49,2019,1892
"18917","Üksik naine","Tegelik 2019",1.32,21.29,2019,1892
"18918","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1892
"18919","Üksikvanem","Tegelik 2019",0,30.12,2019,1892
"18920","Üksikvanem","Ennustatud 2019",0,29.34,2019,1892
"18921","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1892
"18922","Lasteta paar","Ennustatud 2019",0.26,11.69,2019,1892
"18923","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1892
"18924","Ühe lapsega paar","Ennustatud 2019",0,6.13,2019,1892
"18925","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1892
"18926","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1892
"18927","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1892
"18928","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.48,2019,1892
"18929","Üksik mees","Tegelik 2019",6.03,32.75,2019,1893
"18930","Üksik mees","Ennustatud 2019",5.5,37.49,2019,1893
"18931","Üksik naine","Tegelik 2019",1.32,21.29,2019,1893
"18932","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1893
"18933","Üksikvanem","Tegelik 2019",0,30.12,2019,1893
"18934","Üksikvanem","Ennustatud 2019",0,29.34,2019,1893
"18935","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1893
"18936","Lasteta paar","Ennustatud 2019",0.26,11.69,2019,1893
"18937","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1893
"18938","Ühe lapsega paar","Ennustatud 2019",0,6.13,2019,1893
"18939","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1893
"18940","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1893
"18941","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1893
"18942","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.48,2019,1893
"18943","Üksik mees","Tegelik 2019",6.03,32.75,2019,1894
"18944","Üksik mees","Ennustatud 2019",5.5,37.49,2019,1894
"18945","Üksik naine","Tegelik 2019",1.32,21.29,2019,1894
"18946","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1894
"18947","Üksikvanem","Tegelik 2019",0,30.12,2019,1894
"18948","Üksikvanem","Ennustatud 2019",0,29.34,2019,1894
"18949","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1894
"18950","Lasteta paar","Ennustatud 2019",0.26,11.69,2019,1894
"18951","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1894
"18952","Ühe lapsega paar","Ennustatud 2019",0,6.13,2019,1894
"18953","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1894
"18954","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1894
"18955","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1894
"18956","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.48,2019,1894
"18957","Üksik mees","Tegelik 2019",6.03,32.75,2019,1895
"18958","Üksik mees","Ennustatud 2019",5.5,37.49,2019,1895
"18959","Üksik naine","Tegelik 2019",1.32,21.29,2019,1895
"18960","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1895
"18961","Üksikvanem","Tegelik 2019",0,30.12,2019,1895
"18962","Üksikvanem","Ennustatud 2019",0,29.34,2019,1895
"18963","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1895
"18964","Lasteta paar","Ennustatud 2019",0.26,11.69,2019,1895
"18965","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1895
"18966","Ühe lapsega paar","Ennustatud 2019",0,6.37,2019,1895
"18967","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1895
"18968","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1895
"18969","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1895
"18970","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1895
"18971","Üksik mees","Tegelik 2019",6.03,32.75,2019,1896
"18972","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1896
"18973","Üksik naine","Tegelik 2019",1.32,21.29,2019,1896
"18974","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1896
"18975","Üksikvanem","Tegelik 2019",0,30.12,2019,1896
"18976","Üksikvanem","Ennustatud 2019",0,29.34,2019,1896
"18977","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1896
"18978","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1896
"18979","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1896
"18980","Ühe lapsega paar","Ennustatud 2019",0,6.37,2019,1896
"18981","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1896
"18982","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1896
"18983","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1896
"18984","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1896
"18985","Üksik mees","Tegelik 2019",6.03,32.75,2019,1897
"18986","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1897
"18987","Üksik naine","Tegelik 2019",1.32,21.29,2019,1897
"18988","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1897
"18989","Üksikvanem","Tegelik 2019",0,30.12,2019,1897
"18990","Üksikvanem","Ennustatud 2019",0,29.34,2019,1897
"18991","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1897
"18992","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1897
"18993","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1897
"18994","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1897
"18995","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1897
"18996","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1897
"18997","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1897
"18998","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1897
"18999","Üksik mees","Tegelik 2019",6.03,32.75,2019,1898
"19000","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1898
"19001","Üksik naine","Tegelik 2019",1.32,21.29,2019,1898
"19002","Üksik naine","Ennustatud 2019",1.32,26.72,2019,1898
"19003","Üksikvanem","Tegelik 2019",0,30.12,2019,1898
"19004","Üksikvanem","Ennustatud 2019",0,29.44,2019,1898
"19005","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1898
"19006","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1898
"19007","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1898
"19008","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1898
"19009","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1898
"19010","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1898
"19011","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1898
"19012","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1898
"19013","Üksik mees","Tegelik 2019",6.03,32.75,2019,1899
"19014","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1899
"19015","Üksik naine","Tegelik 2019",1.32,21.29,2019,1899
"19016","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1899
"19017","Üksikvanem","Tegelik 2019",0,30.12,2019,1899
"19018","Üksikvanem","Ennustatud 2019",0,29.44,2019,1899
"19019","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1899
"19020","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1899
"19021","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1899
"19022","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1899
"19023","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1899
"19024","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1899
"19025","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1899
"19026","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1899
"19027","Üksik mees","Tegelik 2019",6.03,32.75,2019,1900
"19028","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1900
"19029","Üksik naine","Tegelik 2019",1.32,21.29,2019,1900
"19030","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1900
"19031","Üksikvanem","Tegelik 2019",0,30.12,2019,1900
"19032","Üksikvanem","Ennustatud 2019",0,29.44,2019,1900
"19033","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1900
"19034","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1900
"19035","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1900
"19036","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1900
"19037","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1900
"19038","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1900
"19039","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1900
"19040","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1900
"19041","Üksik mees","Tegelik 2019",6.03,32.75,2019,1901
"19042","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1901
"19043","Üksik naine","Tegelik 2019",1.32,21.29,2019,1901
"19044","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1901
"19045","Üksikvanem","Tegelik 2019",0,30.12,2019,1901
"19046","Üksikvanem","Ennustatud 2019",0,29.44,2019,1901
"19047","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1901
"19048","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1901
"19049","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1901
"19050","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1901
"19051","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1901
"19052","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1901
"19053","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1901
"19054","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1901
"19055","Üksik mees","Tegelik 2019",6.03,32.75,2019,1902
"19056","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1902
"19057","Üksik naine","Tegelik 2019",1.32,21.29,2019,1902
"19058","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1902
"19059","Üksikvanem","Tegelik 2019",0,30.12,2019,1902
"19060","Üksikvanem","Ennustatud 2019",0,29.44,2019,1902
"19061","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1902
"19062","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1902
"19063","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1902
"19064","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1902
"19065","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1902
"19066","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1902
"19067","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1902
"19068","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1902
"19069","Üksik mees","Tegelik 2019",6.03,32.75,2019,1903
"19070","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1903
"19071","Üksik naine","Tegelik 2019",1.32,21.29,2019,1903
"19072","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1903
"19073","Üksikvanem","Tegelik 2019",0,30.12,2019,1903
"19074","Üksikvanem","Ennustatud 2019",0,29.44,2019,1903
"19075","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1903
"19076","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1903
"19077","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1903
"19078","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1903
"19079","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1903
"19080","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1903
"19081","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1903
"19082","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1903
"19083","Üksik mees","Tegelik 2019",6.03,32.75,2019,1904
"19084","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1904
"19085","Üksik naine","Tegelik 2019",1.32,21.29,2019,1904
"19086","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1904
"19087","Üksikvanem","Tegelik 2019",0,30.12,2019,1904
"19088","Üksikvanem","Ennustatud 2019",0,29.44,2019,1904
"19089","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1904
"19090","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1904
"19091","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1904
"19092","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1904
"19093","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1904
"19094","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1904
"19095","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1904
"19096","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1904
"19097","Üksik mees","Tegelik 2019",6.03,32.75,2019,1905
"19098","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1905
"19099","Üksik naine","Tegelik 2019",1.32,21.29,2019,1905
"19100","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1905
"19101","Üksikvanem","Tegelik 2019",0,30.12,2019,1905
"19102","Üksikvanem","Ennustatud 2019",0,29.44,2019,1905
"19103","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1905
"19104","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1905
"19105","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1905
"19106","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1905
"19107","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1905
"19108","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1905
"19109","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1905
"19110","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1905
"19111","Üksik mees","Tegelik 2019",6.03,32.75,2019,1906
"19112","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1906
"19113","Üksik naine","Tegelik 2019",1.32,21.29,2019,1906
"19114","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1906
"19115","Üksikvanem","Tegelik 2019",0,30.12,2019,1906
"19116","Üksikvanem","Ennustatud 2019",0,29.44,2019,1906
"19117","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1906
"19118","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1906
"19119","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1906
"19120","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1906
"19121","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1906
"19122","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1906
"19123","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1906
"19124","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1906
"19125","Üksik mees","Tegelik 2019",6.03,32.75,2019,1907
"19126","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1907
"19127","Üksik naine","Tegelik 2019",1.32,21.29,2019,1907
"19128","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1907
"19129","Üksikvanem","Tegelik 2019",0,30.12,2019,1907
"19130","Üksikvanem","Ennustatud 2019",0,29.44,2019,1907
"19131","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1907
"19132","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1907
"19133","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1907
"19134","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1907
"19135","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1907
"19136","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1907
"19137","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1907
"19138","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1907
"19139","Üksik mees","Tegelik 2019",6.03,32.75,2019,1908
"19140","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1908
"19141","Üksik naine","Tegelik 2019",1.32,21.29,2019,1908
"19142","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1908
"19143","Üksikvanem","Tegelik 2019",0,30.12,2019,1908
"19144","Üksikvanem","Ennustatud 2019",0,29.44,2019,1908
"19145","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1908
"19146","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1908
"19147","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1908
"19148","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1908
"19149","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1908
"19150","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1908
"19151","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1908
"19152","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1908
"19153","Üksik mees","Tegelik 2019",6.03,32.75,2019,1909
"19154","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1909
"19155","Üksik naine","Tegelik 2019",1.32,21.29,2019,1909
"19156","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1909
"19157","Üksikvanem","Tegelik 2019",0,30.12,2019,1909
"19158","Üksikvanem","Ennustatud 2019",0,29.44,2019,1909
"19159","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1909
"19160","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1909
"19161","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1909
"19162","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1909
"19163","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1909
"19164","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1909
"19165","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1909
"19166","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1909
"19167","Üksik mees","Tegelik 2019",6.03,32.75,2019,1910
"19168","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1910
"19169","Üksik naine","Tegelik 2019",1.32,21.29,2019,1910
"19170","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1910
"19171","Üksikvanem","Tegelik 2019",0,30.12,2019,1910
"19172","Üksikvanem","Ennustatud 2019",0,29.44,2019,1910
"19173","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1910
"19174","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1910
"19175","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1910
"19176","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1910
"19177","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1910
"19178","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1910
"19179","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1910
"19180","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1910
"19181","Üksik mees","Tegelik 2019",6.03,32.75,2019,1911
"19182","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1911
"19183","Üksik naine","Tegelik 2019",1.32,21.29,2019,1911
"19184","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1911
"19185","Üksikvanem","Tegelik 2019",0,30.12,2019,1911
"19186","Üksikvanem","Ennustatud 2019",0,29.44,2019,1911
"19187","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1911
"19188","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1911
"19189","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1911
"19190","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1911
"19191","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1911
"19192","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1911
"19193","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1911
"19194","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1911
"19195","Üksik mees","Tegelik 2019",6.03,32.75,2019,1912
"19196","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1912
"19197","Üksik naine","Tegelik 2019",1.32,21.29,2019,1912
"19198","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1912
"19199","Üksikvanem","Tegelik 2019",0,30.12,2019,1912
"19200","Üksikvanem","Ennustatud 2019",0,29.44,2019,1912
"19201","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1912
"19202","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1912
"19203","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1912
"19204","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1912
"19205","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1912
"19206","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1912
"19207","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1912
"19208","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1912
"19209","Üksik mees","Tegelik 2019",6.03,32.75,2019,1913
"19210","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1913
"19211","Üksik naine","Tegelik 2019",1.32,21.29,2019,1913
"19212","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1913
"19213","Üksikvanem","Tegelik 2019",0,30.12,2019,1913
"19214","Üksikvanem","Ennustatud 2019",0,29.44,2019,1913
"19215","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1913
"19216","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1913
"19217","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1913
"19218","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1913
"19219","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1913
"19220","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1913
"19221","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1913
"19222","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1913
"19223","Üksik mees","Tegelik 2019",6.03,32.75,2019,1914
"19224","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1914
"19225","Üksik naine","Tegelik 2019",1.32,21.29,2019,1914
"19226","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1914
"19227","Üksikvanem","Tegelik 2019",0,30.12,2019,1914
"19228","Üksikvanem","Ennustatud 2019",0,29.44,2019,1914
"19229","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1914
"19230","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1914
"19231","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1914
"19232","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1914
"19233","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1914
"19234","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1914
"19235","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1914
"19236","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1914
"19237","Üksik mees","Tegelik 2019",6.03,32.75,2019,1915
"19238","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1915
"19239","Üksik naine","Tegelik 2019",1.32,21.29,2019,1915
"19240","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1915
"19241","Üksikvanem","Tegelik 2019",0,30.12,2019,1915
"19242","Üksikvanem","Ennustatud 2019",0,29.44,2019,1915
"19243","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1915
"19244","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1915
"19245","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1915
"19246","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1915
"19247","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1915
"19248","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1915
"19249","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1915
"19250","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1915
"19251","Üksik mees","Tegelik 2019",6.03,32.75,2019,1916
"19252","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1916
"19253","Üksik naine","Tegelik 2019",1.32,21.29,2019,1916
"19254","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1916
"19255","Üksikvanem","Tegelik 2019",0,30.12,2019,1916
"19256","Üksikvanem","Ennustatud 2019",0,29.44,2019,1916
"19257","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1916
"19258","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1916
"19259","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1916
"19260","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1916
"19261","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1916
"19262","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1916
"19263","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1916
"19264","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1916
"19265","Üksik mees","Tegelik 2019",6.03,32.75,2019,1917
"19266","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1917
"19267","Üksik naine","Tegelik 2019",1.32,21.29,2019,1917
"19268","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1917
"19269","Üksikvanem","Tegelik 2019",0,30.12,2019,1917
"19270","Üksikvanem","Ennustatud 2019",0,29.44,2019,1917
"19271","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1917
"19272","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1917
"19273","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1917
"19274","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1917
"19275","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1917
"19276","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1917
"19277","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1917
"19278","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1917
"19279","Üksik mees","Tegelik 2019",6.03,32.75,2019,1918
"19280","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1918
"19281","Üksik naine","Tegelik 2019",1.32,21.29,2019,1918
"19282","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1918
"19283","Üksikvanem","Tegelik 2019",0,30.12,2019,1918
"19284","Üksikvanem","Ennustatud 2019",0,29.44,2019,1918
"19285","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1918
"19286","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1918
"19287","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1918
"19288","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1918
"19289","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1918
"19290","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1918
"19291","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1918
"19292","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1918
"19293","Üksik mees","Tegelik 2019",6.03,32.75,2019,1919
"19294","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1919
"19295","Üksik naine","Tegelik 2019",1.32,21.29,2019,1919
"19296","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1919
"19297","Üksikvanem","Tegelik 2019",0,30.12,2019,1919
"19298","Üksikvanem","Ennustatud 2019",0,29.44,2019,1919
